Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
380,CA-2017-100379,2017-06-22,2017-06-24,Same Day,CG-1379,Customer 1379,Consumer,United States,Chicago,California,36950,East,TE-33488,Technology,Machines,Machines Model 994,752.56,2,0.5,-41.92
381,CA-2016-100380,2016-02-11,2016-02-16,Standard Class,CG-1380,Customer 1380,Consumer,United States,Los Angeles,Texas,14567,West,TE-84807,Technology,Copiers,Copiers Model 724,229.29,1,0.2,74.35
382,CA-2016-100381,2016-11-10,2016-11-15,Standard Class,CG-1381,Customer 1381,Corporate,United States,Chicago,Texas,51785,West,OF-46547,Office Supplies,Paper,Paper Model 934,470.06,7,0.1,116.36
383,CA-2015-100382,2015-06-01,2015-06-05,Second Class,CG-1382,Customer 1382,Corporate,United States,New York,New York,72894,Central,FU-44635,Furniture,Furnishings,Furnishings Model 397,3349.01,6,0.0,248.92
384,CA-2015-100383,2015-11-08,2015-11-09,Same Day,CG-1383,Customer 1383,Home Office,United States,Chicago,California,51910,Central,TE-83531,Technology,Copiers,Copiers Model 710,1235.25,6,0.0,347.8
385,CA-2014-100384,2014-03-10,2014-03-12,Same Day,CG-1384,Customer 1384,Corporate,United States,Chicago,New York,90440,East,OF-50875,Office Supplies,Storage,Storage Model 581,35.75,1,0.5,0.78
386,CA-2014-100385,2014-06-01,2014-06-06,Standard Class,CG-1385,Customer 1385,Corporate,United States,Houston,New York,10060,Central,TE-19269,Technology,Copiers,Copiers Model 779,408.67,1,0.15,89.71
387,CA-2014-100386,2014-01-27,2014-01-29,First Class,CG-1386,Customer 1386,Consumer,United States,Seattle,Florida,97245,East,FU-88863,Furniture,Furnishings,Furnishings Model 426,2985.66,7,0.2,286.12
388,CA-2014-100387,2014-01-12,2014-01-18,Standard Class,CG-1387,Customer 1387,Home Office,United States,Seattle,Texas,68565,South,OF-40930,Office Supplies,Binders,Binders Model 144,342.85,6,0.0,61.77
389,CA-2016-100388,2016-12-26,2016-12-28,First Class,CG-1388,Customer 1388,Home Office,United States,Seattle,Texas,89737,West,FU-50544,Furniture,Chairs,Chairs Model 947,1753.79,7,0.2,137.43
390,CA-2016-100389,2016-10-15,2016-10-20,Standard Class,CG-1389,Customer 1389,Corporate,United States,New York,California,71078,Central,OF-98646,Office Supplies,Envelopes,Envelopes Model 614,197.93,7,0.3,12.47
391,CA-2014-100390,2014-01-14,2014-01-20,Standard Class,CG-1390,Customer 1390,Home Office,United States,Seattle,Florida,33760,East,FU-21360,Furniture,Bookcases,Bookcases Model 173,2387.27,6,0.5,-565.64
392,CA-2017-100391,2017-12-16,2017-12-17,Same Day,CG-1391,Customer 1391,Home Office,United States,New York,New York,30977,Central,OF-60617,Office Supplies,Storage,Storage Model 229,419.81,7,0.4,-10.97
393,CA-2017-100392,2017-07-22,2017-07-28,Standard Class,CG-1392,Customer 1392,Corporate,United States,Chicago,Washington,14136,Central,FU-71868,Furniture,Bookcases,Bookcases Model 443,2205.76,7,0.1,-403.34
394,CA-2014-100393,2014-05-02,2014-05-04,Same Day,CG-1393,Customer 1393,Corporate,United States,New York,Florida,25696,South,TE-39968,Technology,Phones,Phones Model 216,190.82,1,0.2,21.24
395,CA-2015-100394,2015-05-23,2015-05-28,Standard Class,CG-1394,Customer 1394,Corporate,United States,Seattle,Texas,11552,East,TE-61272,Technology,Machines,Machines Model 113,878.91,2,0.3,-7.83
396,CA-2017-100395,2017-04-24,2017-04-26,First Class,CG-1395,Customer 1395,Consumer,United States,Chicago,Florida,92916,West,OF-36870,Office Supplies,Binders,Binders Model 630,72.5,3,0.2,12.04
397,CA-2014-100396,2014-12-18,2014-12-22,Second Class,CG-1396,Customer 1396,Corporate,United States,New York,Florida,47040,East,OF-67986,Office Supplies,Binders,Binders Model 974,199.76,5,0.15,29.89
398,CA-2014-100397,2014-04-22,2014-04-23,Same Day,CG-1397,Customer 1397,Home Office,United States,Seattle,California,25896,West,FU-99353,Furniture,Furnishings,Furnishings Model 217,2280.71,6,0.4,97.49
399,CA-2017-100398,2017-06-20,2017-06-22,Same Day,CG-1398,Customer 1398,Corporate,United States,New York,Texas,62344,South,OF-92643,Office Supplies,Labels,Labels Model 674,241.2,7,0.0,51.48
400,CA-2015-100399,2015-12-17,2015-12-21,Second Class,CG-1399,Customer 1399,Consumer,United States,Los Angeles,Florida,36905,Central,OF-74148,Office Supplies,Binders,Binders Model 915,97.46,2,0.2,3.53
401,CA-2014-100400,2014-07-16,2014-07-19,First Class,CG-1400,Customer 1400,Corporate,United States,Los Angeles,Florida,83805,South,TE-78367,Technology,Machines,Machines Model 438,889.08,2,0.2,17.61
402,CA-2015-100401,2015-04-18,2015-04-20,Same Day,CG-1401,Customer 1401,Consumer,United States,Seattle,New York,80726,East,OF-80111,Office Supplies,Art,Art Model 659,213.57,4,0.15,42.36
403,CA-2017-100402,2017-05-07,2017-05-09,First Class,CG-1402,Customer 1402,Corporate,United States,Seattle,Washington,46110,Central,TE-68754,Technology,Phones,Phones Model 192,1230.94,5,0.15,105.35
404,CA-2015-100403,2015-11-08,2015-11-14,Standard Class,CG-1403,Customer 1403,Consumer,United States,Los Angeles,Florida,10363,East,OF-20358,Office Supplies,Art,Art Model 337,188.14,5,0.15,37.35
405,CA-2015-100404,2015-03-19,2015-03-24,Standard Class,CG-1404,Customer 1404,Consumer,United States,New York,Florida,70241,East,FU-12244,Furniture,Chairs,Chairs Model 118,1563.29,4,0.5,-95.29
406,CA-2016-100405,2016-03-25,2016-03-26,Same Day,CG-1405,Customer 1405,Consumer,United States,Los Angeles,New York,86411,East,OF-76275,Office Supplies,Envelopes,Envelopes Model 621,178.0,4,0.0,41.56
407,CA-2015-100406,2015-06-21,2015-06-25,Second Class,CG-1406,Customer 1406,Consumer,United States,Seattle,Florida,87909,West,OF-94523,Office Supplies,Art,Art Model 941,195.99,5,0.2,31.17
408,CA-2015-100407,2015-02-24,2015-02-26,First Class,CG-1407,Customer 1407,Corporate,United States,Seattle,California,40077,Central,TE-44775,Technology,Phones,Phones Model 900,637.43,2,0.3,16.21
409,CA-2017-100408,2017-12-10,2017-12-11,Same Day,CG-1408,Customer 1408,Corporate,United States,New York,New York,29222,Central,TE-51139,Technology,Phones,Phones Model 331,823.29,2,0.4,-6.2
410,CA-2014-100409,2014-08-21,2014-08-24,First Class,CG-1409,Customer 1409,Home Office,United States,Los Angeles,Florida,63026,East,TE-96450,Technology,Copiers,Copiers Model 981,541.63,2,0.5,105.28
411,CA-2014-100410,2014-08-12,2014-08-13,Same Day,CG-1410,Customer 1410,Corporate,United States,New York,Florida,37689,West,OF-21154,Office Supplies,Envelopes,Envelopes Model 309,111.27,2,0.5,11.04
412,CA-2017-100411,2017-06-01,2017-06-04,First Class,CG-1411,Customer 1411,Corporate,United States,Los Angeles,California,59156,West,OF-87209,Office Supplies,Labels,Labels Model 513,53.33,2,0.3,8.55
413,CA-2016-100412,2016-08-26,2016-08-30,Second Class,CG-1412,Customer 1412,Consumer,United States,Seattle,Florida,23569,East,TE-47860,Technology,Machines,Machines Model 381,3231.03,7,0.2,140.16
414,CA-2014-100413,2014-05-05,2014-05-10,Standard Class,CG-1413,Customer 1413,Home Office,United States,Seattle,Texas,10654,East,OF-64633,Office Supplies,Appliances,Appliances Model 859,106.34,2,0.2,11.17
415,CA-2014-100414,2014-04-06,2014-04-08,First Class,CG-1414,Customer 1414,Home Office,United States,New York,New York,52470,Central,OF-61660,Office Supplies,Storage,Storage Model 762,230.29,4,0.15,5.34
416,CA-2015-100415,2015-05-25,2015-05-27,Same Day,CG-1415,Customer 1415,Corporate,United States,New York,Florida,20763,Central,OF-79444,Office Supplies,Appliances,Appliances Model 855,258.36,4,0.1,7.78
417,CA-2015-100416,2015-07-13,2015-07-17,Second Class,CG-1416,Customer 1416,Home Office,United States,New York,Washington,98370,East,TE-56762,Technology,Accessories,Accessories Model 476,345.82,2,0.4,44.62
418,CA-2016-100417,2016-06-10,2016-06-13,First Class,CG-1417,Customer 1417,Corporate,United States,Houston,California,29403,Central,TE-13681,Technology,Phones,Phones Model 519,2794.95,6,0.2,122.66
419,CA-2016-100418,2016-11-25,2016-11-28,Second Class,CG-1418,Customer 1418,Home Office,United States,Los Angeles,Florida,82267,West,OF-50563,Office Supplies,Art,Art Model 168,108.7,2,0.0,26.45
420,CA-2016-100419,2016-11-24,2016-11-29,Standard Class,CG-1419,Customer 1419,Corporate,United States,Los Angeles,California,81101,East,OF-32821,Office Supplies,Binders,Binders Model 249,343.15,6,0.1,56.45
421,CA-2015-100420,2015-07-17,2015-07-20,First Class,CG-1420,Customer 1420,Consumer,United States,Chicago,New York,87527,South,TE-96704,Technology,Copiers,Copiers Model 479,1070.86,7,0.4,227.36
422,CA-2017-100421,2017-04-12,2017-04-15,First Class,CG-1421,Customer 1421,Consumer,United States,Los Angeles,California,68097,East,FU-48523,Furniture,Bookcases,Bookcases Model 916,1881.0,4,0.15,-231.62
423,CA-2016-100422,2016-12-26,2016-12-28,First Class,CG-1422,Customer 1422,Home Office,United States,Seattle,California,78593,South,TE-36660,Technology,Copiers,Copiers Model 432,991.47,6,0.3,234.81
424,CA-2017-100423,2017-04-20,2017-04-24,Second Class,CG-1423,Customer 1423,Corporate,United States,New York,Florida,72580,Central,OF-67889,Office Supplies,Envelopes,Envelopes Model 805,93.0,3,0.3,7.34
425,CA-2014-100424,2014-07-26,2014-08-01,Standard Class,CG-1424,Customer 1424,Home Office,United States,New York,Florida,92800,West,FU-78685,Furniture,Tables,Tables Model 184,609.69,2,0.4,-126.24
426,CA-2014-100425,2014-10-20,2014-10-25,Standard Class,CG-1425,Customer 1425,Consumer,United States,Houston,Texas,75184,East,TE-89693,Technology,Phones,Phones Model 708,957.88,6,0.15,177.72
427,CA-2015-100426,2015-12-06,2015-12-09,Second Class,CG-1426,Customer 1426,Consumer,United States,Houston,Florida,20725,East,FU-43461,Furniture,Furnishings,Furnishings Model 124,290.28,1,0.5,-4.31
428,CA-2014-100427,2014-06-19,2014-06-22,First Class,CG-1427,Customer 1427,Consumer,United States,Los Angeles,Washington,59703,South,TE-54354,Technology,Accessories,Accessories Model 252,369.9,1,0.0,82.39
429,CA-2017-100428,2017-04-13,2017-04-15,Same Day,CG-1428,Customer 1428,Consumer,United States,New York,California,92768,Central,OF-20748,Office Supplies,Labels,Labels Model 421,265.67,5,0.5,-12.46
430,CA-2015-100429,2015-10-27,2015-10-30,First Class,CG-1429,Customer 1429,Home Office,United States,Los Angeles,Florida,56098,Central,OF-36128,Office Supplies,Envelopes,Envelopes Model 936,24.08,1,0.0,3.86
431,CA-2016-100430,2016-01-04,2016-01-07,First Class,CG-1430,Customer 1430,Corporate,United States,Seattle,California,61012,Central,TE-69305,Technology,Machines,Machines Model 156,2431.02,5,0.2,-97.44
432,CA-2014-100431,2014-07-01,2014-07-03,First Class,CG-1431,Customer 1431,Corporate,United States,Houston,Washington,59570,Central,OF-60901,Office Supplies,Storage,Storage Model 894,257.56,4,0.0,30.31
433,CA-2014-100432,2014-01-01,2014-01-07,Standard Class,CG-1432,Customer 1432,Consumer,United States,Los Angeles,New York,81387,Central,FU-91914,Furniture,Chairs,Chairs Model 778,1279.75,7,0.15,-12.84
434,CA-2016-100433,2016-02-04,2016-02-08,Second Class,CG-1433,Customer 1433,Consumer,United States,New York,New York,41213,West,TE-17367,Technology,Copiers,Copiers Model 354,905.56,4,0.4,256.22
435,CA-2016-100434,2016-04-20,2016-04-22,Same Day,CG-1434,Customer 1434,Home Office,United States,Houston,Washington,46931,Central,OF-34014,Office Supplies,Envelopes,Envelopes Model 187,37.88,1,0.2,4.9
436,CA-2014-100435,2014-10-12,2014-10-14,Same Day,CG-1435,Customer 1435,Consumer,United States,Los Angeles,Texas,55641,West,OF-32990,Office Supplies,Labels,Labels Model 207,114.19,2,0.4,13.03
437,CA-2017-100436,2017-03-27,2017-04-01,Standard Class,CG-1436,Customer 1436,Consumer,United States,Chicago,Texas,45371,East,TE-93021,Technology,Accessories,Accessories Model 425,972.82,7,0.5,68.05
438,CA-2015-100437,2015-06-10,2015-06-12,First Class,CG-1437,Customer 1437,Consumer,United States,New York,Washington,15495,East,OF-38481,Office Supplies,Storage,Storage Model 103,92.66,3,0.3,6.94
439,CA-2014-100438,2014-03-10,2014-03-13,Second Class,CG-1438,Customer 1438,Home Office,United States,Chicago,New York,99080,East,OF-68535,Office Supplies,Appliances,Appliances Model 787,117.4,3,0.3,5.8
440,CA-2014-100439,2014-08-04,2014-08-10,Standard Class,CG-1439,Customer 1439,Home Office,United States,New York,Florida,64512,East,TE-61024,Technology,Copiers,Copiers Model 869,1592.42,6,0.3,420.39
441,CA-2016-100440,2016-11-26,2016-11-28,Same Day,CG-1440,Customer 1440,Consumer,United States,Seattle,Florida,71030,West,OF-21814,Office Supplies,Appliances,Appliances Model 112,444.53,7,0.15,49.13
442,CA-2015-100441,2015-08-01,2015-08-06,Standard Class,CG-1441,Customer 1441,Consumer,United States,Seattle,Texas,85645,West,OF-36505,Office Supplies,Appliances,Appliances Model 973,127.15,6,0.3,4.85
443,CA-2014-100442,2014-07-02,2014-07-05,First Class,CG-1442,Customer 1442,Corporate,United States,New York,Florida,70102,South,OF-60726,Office Supplies,Labels,Labels Model 756,43.42,1,0.5,0.77
444,CA-2015-100443,2015-06-02,2015-06-05,First Class,CG-1443,Customer 1443,Home Office,United States,Houston,California,30316,West,TE-36183,Technology,Machines,Machines Model 776,1125.66,6,0.2,53.27
445,CA-2015-100444,2015-07-06,2015-07-12,Standard Class,CG-1444,Customer 1444,Consumer,United States,Los Angeles,New York,36639,West,OF-27205,Office Supplies,Labels,Labels Model 457,212.49,5,0.3,32.07
446,CA-2017-100445,2017-09-27,2017-10-02,Standard Class,CG-1445,Customer 1445,Corporate,United States,Seattle,Florida,83495,Central,FU-41932,Furniture,Tables,Tables Model 958,3742.03,7,0.2,-999.59
447,CA-2015-100446,2015-07-15,2015-07-16,Same Day,CG-1446,Customer 1446,Corporate,United States,Chicago,California,34127,East,OF-67692,Office Supplies,Binders,Binders Model 281,117.11,3,0.4,7.84
448,CA-2017-100447,2017-03-20,2017-03-23,Second Class,CG-1447,Customer 1447,Corporate,United States,Chicago,California,69412,West,OF-66030,Office Supplies,Appliances,Appliances Model 201,53.88,1,0.4,-0.85
449,CA-2016-100448,2016-02-01,2016-02-03,First Class,CG-1448,Customer 1448,Corporate,United States,Chicago,Texas,30689,East,TE-70924,Technology,Machines,Machines Model 680,1133.83,3,0.15,55.99
450,CA-2015-100449,2015-10-12,2015-10-18,Standard Class,CG-1449,Customer 1449,Corporate,United States,New York,New York,38036,West,OF-81356,Office Supplies,Envelopes,Envelopes Model 445,146.04,6,0.3,23.94
451,CA-2017-100450,2017-11-01,2017-11-07,Standard Class,CG-1450,Customer 1450,Home Office,United States,Chicago,Washington,92357,East,TE-53162,Technology,Copiers,Copiers Model 777,2274.24,5,0.15,717.77
452,CA-2016-100451,2016-09-08,2016-09-12,Second Class,CG-1451,Customer 1451,Corporate,United States,Seattle,New York,39685,East,OF-61134,Office Supplies,Envelopes,Envelopes Model 952,54.14,1,0.3,8.64
453,CA-2016-100452,2016-09-26,2016-10-02,Standard Class,CG-1452,Customer 1452,Corporate,United States,New York,Washington,59999,South,OF-80309,Office Supplies,Binders,Binders Model 258,147.27,5,0.4,4.8
454,CA-2017-100453,2017-11-13,2017-11-19,Standard Class,CG-1453,Customer 1453,Consumer,United States,Houston,Florida,70231,East,OF-76262,Office Supplies,Paper,Paper Model 320,176.39,5,0.15,35.32
455,CA-2015-100454,2015-11-14,2015-11-20,Standard Class,CG-1454,Customer 1454,Corporate,United States,Houston,California,88972,West,TE-75602,Technology,Copiers,Copiers Model 105,468.53,1,0.0,183.48
456,CA-2015-100455,2015-10-23,2015-10-27,Second Class,CG-1455,Customer 1455,Corporate,United States,Houston,California,22224,West,OF-70624,Office Supplies,Binders,Binders Model 862,225.25,4,0.4,19.33
457,CA-2015-100456,2015-03-23,2015-03-28,Standard Class,CG-1456,Customer 1456,Consumer,United States,Los Angeles,New York,60711,West,TE-49451,Technology,Accessories,Accessories Model 583,988.95,6,0.2,182.84
458,CA-2015-100457,2015-09-11,2015-09-13,First Class,CG-1457,Customer 1457,Home Office,United States,Chicago,Washington,74994,South,OF-73884,Office Supplies,Envelopes,Envelopes Model 493,267.97,7,0.1,52.21
459,CA-2016-100458,2016-02-07,2016-02-10,Second Class,CG-1458,Customer 1458,Corporate,United States,Los Angeles,California,32398,Central,FU-86230,Furniture,Chairs,Chairs Model 743,2010.4,7,0.15,-31.66
460,CA-2017-100459,2017-01-24,2017-01-29,Standard Class,CG-1459,Customer 1459,Corporate,United States,New York,Texas,78178,South,OF-77136,Office Supplies,Appliances,Appliances Model 424,219.55,6,0.4,-1.31
461,CA-2014-100460,2014-04-21,2014-04-27,Standard Class,CG-1460,Customer 1460,Home Office,United States,New York,Texas,68901,South,TE-11044,Technology,Machines,Machines Model 711,1870.51,4,0.2,23.73
462,CA-2014-100461,2014-10-17,2014-10-21,Second Class,CG-1461,Customer 1461,Home Office,United States,New York,Washington,65809,South,TE-32259,Technology,Phones,Phones Model 275,725.11,4,0.5,22.56
463,CA-2015-100462,2015-07-15,2015-07-18,Second Class,CG-1462,Customer 1462,Corporate,United States,Houston,Florida,59692,East,FU-34845,Furniture,Bookcases,Bookcases Model 858,906.56,4,0.1,-93.46
464,CA-2016-100463,2016-10-17,2016-10-20,Second Class,CG-1463,Customer 1463,Home Office,United States,New York,Florida,69025,South,OF-42317,Office Supplies,Binders,Binders Model 796,302.4,5,0.1,44.24
465,CA-2017-100464,2017-06-10,2017-06-12,First Class,CG-1464,Customer 1464,Consumer,United States,Chicago,New York,75522,West,TE-30541,Technology,Phones,Phones Model 973,1716.12,7,0.3,191.24
466,CA-2015-100465,2015-04-16,2015-04-19,Second Class,CG-1465,Customer 1465,Corporate,United States,New York,Florida,60227,South,TE-63028,Technology,Accessories,Accessories Model 619,165.56,1,0.4,13.01
467,CA-2015-100466,2015-09-01,2015-09-07,Standard Class,CG-1466,Customer 1466,Corporate,United States,Seattle,California,16041,South,FU-88209,Furniture,Tables,Tables Model 161,752.03,3,0.4,-195.34
468,CA-2017-100467,2017-07-03,2017-07-08,Standard Class,CG-1467,Customer 1467,Corporate,United States,New York,Florida,82255,Central,OF-91899,Office Supplies,Storage,Storage Model 146,166.5,7,0.0,18.19
469,CA-2017-100468,2017-10-10,2017-10-14,Second Class,CG-1468,Customer 1468,Corporate,United States,Chicago,Washington,52498,East,TE-77609,Technology,Phones,Phones Model 412,754.64,3,0.5,19.47
470,CA-2015-100469,2015-01-12,2015-01-15,Second Class,CG-1469,Customer 1469,Consumer,United States,Los Angeles,Texas,12147,East,OF-48445,Office Supplies,Appliances,Appliances Model 655,140.54,4,0.1,16.58
471,CA-2015-100470,2015-12-08,2015-12-11,First Class,CG-1470,Customer 1470,Consumer,United States,Chicago,New York,71991,East,TE-50927,Technology,Accessories,Accessories Model 125,442.18,1,0.5,38.31
472,CA-2017-100471,2017-07-09,2017-07-12,Second Class,CG-1471,Customer 1471,Corporate,United States,Los Angeles,Florida,31575,Central,OF-49643,Office Supplies,Binders,Binders Model 984,171.37,3,0.3,1.25
473,CA-2014-100472,2014-12-11,2014-12-13,First Class,CG-1472,Customer 1472,Consumer,United States,New York,California,71313,West,OF-44160,Office Supplies,Envelopes,Envelopes Model 745,57.85,1,0.15,12.64
